id,full_name,credit_sco,gender,age,occupation,balance,monthly_ir,origin_province,tenure_ye,married,nums_card,nums_service,active_member,last_transaction_month,customer_segment,engagement_score,loyalty_level,digital_behavior,risk_score,risk_segment,cluster_group,exit
75473,Phạm Đức Yến,771,0,46,9,204633691,103000000,2,3,1,2,4,0,0,3,21,0,1,0.1891,0,4,0
27606,Nguyễn Ngọc Tùng,696,1,54,2,27272895,12000000,5,3,1,3,3,1,10163649,2,69,1,0,0.201,0,2,0
12361,Bùi Thu Xuân,700,0,47,4,10556510,35000000,5,0,1,1,5,0,0,0,22,0,1,0.2424,0,1,0
58587,Đặng Thị Thảo,655,0,67,8,5931340,4000000,3,4,1,1,2,0,0,2,10,0,1,0.3939,0,2,1
35099,Hoàng Thu Tùng,685,1,46,6,21397735,9000000,1,1,1,2,3,0,0,2,17,0,1,0.3259,0,1,0
53066,Hoàng Anh Tùng,700,1,56,4,27912109,20000000,1,2,3,2,2,0,0,1,14,0,1,0.2982,0,2,0
8225,Nguyễn Kim Thảo,680,0,48,1,75782412,27000000,4,1,1,3,3,0,0,1,20,0,1,0.2796,0,1,0
21931,Bùi Anh Dũng,624,1,28,8,12061695,12000000,5,1,1,5,1,1,9796272,2,67,2,0,0.3078,0,1,0
71752,Mai Anh Ánh,730,0,48,0,22733648,59000000,4,0,0,4,3,0,0,0,23,0,1,0.2281,0,1,0
42535,Hoàng Thị Hồng,635,0,35,2,12775220,11000000,4,1,1,4,3,0,0,2,23,0,1,0.3781,0,1,0
43783,Dương Minh Yến,707,0,80,7,13539249,23000000,2,0,2,1,4,0,0,1,18,0,1,0.2759,0,1,0
70543,Trần Thanh Nam,774,1,31,7,8897418,22000000,2,3,1,2,6,0,0,1,28,0,1,0.258,0,2,0
64519,Trần Quang Linh,642,0,48,5,88955618,33000000,5,2,1,2,4,1,18704318,1,67,2,0,0.1862,0,2,0
62481,Bùi Hữu Huy,668,1,40,8,1665120,4000000,5,2,1,2,2,0,0,2,14,0,1,0.3962,0,2,0
29156,Vũ Xuân Linh,773,0,66,0,211172550,143000000,5,2,2,1,1,0,0,3,7,0,1,0.2263,0,4,0
38295,Trần Thanh Vũ,636,1,37,3,36558810,23000000,5,3,1,4,1,0,0,1,16,0,1,0.3654,0,2,0
68126,Bùi Kim Quang,688,1,28,2,17320414,17000000,5,0,0,4,4,1,24524218,1,81,0,0,0.1919,0,1,0
71208,Trần Thu Dương,653,0,27,7,14524691,14000000,7,1,0,2,3,0,0,2,17,0,1,0.3526,0,1,1
1651,Dương Đức Hương,620,0,65,6,39589070,12000000,2,4,1,3,2,0,0,2,16,0,1,0.39,0,2,0
36043,Phạm Đức Nhiên,659,1,41,1,19167147,28000000,2,2,1,2,5,0,0,1,25,0,1,0.2902,0,2,0
54572,Dương Văn Quang,800,1,31,0,99628698,102000000,5,4,1,4,7,0,0,3,38,2,1,0.1603,0,4,0
69375,Hoàng Kim Hương,781,0,64,9,97039839,58000000,5,2,1,2,4,0,0,0,21,0,1,0.1981,0,4,0
54,Mai Anh Tú,658,1,52,7,9265746,19000000,5,0,1,2,1,0,0,1,10,0,1,0.368,0,1,1
47567,Dương Hoàng Trọng,634,1,58,3,24070125,22000000,5,0,1,3,2,1,24293838,1,68,0,0,0.257,0,1,0
27856,Phạm Quang Châu,649,1,41,2,8111426,14000000,1,1,1,3,3,0,0,2,20,0,1,0.3636,0,1,0
23595,Hoàng Hoàng Tùng,654,1,34,8,6295840,6000000,5,1,1,1,3,0,0,2,14,0,1,0.3776,0,1,1
44772,Vũ Ngọc Phúc,708,1,45,0,73307132,148000000,8,0,0,4,6,0,0,3,34,0,1,0.1765,0,4,0
44206,Nguyễn Đức Ánh,680,0,28,5,50269119,53000000,5,4,2,5,8,0,0,0,45,2,1,0.1761,0,4,0
16443,Dương Anh Ánh,635,0,55,7,17366500,24000000,5,2,0,2,3,0,0,1,17,0,1,0.3484,0,2,1
44370,Trần Trần Ánh,788,0,46,2,17484819,23000000,8,0,2,2,4,1,2455695,1,62,0,0,0.1678,0,1,0
68587,Lê Hữu Lan,711,0,47,9,63378283,80000000,7,0,1,3,8,1,27422028,3,82,0,0,0.0483,0,4,0
59088,Dương Đức Dũng,707,1,36,9,146504030,126000000,3,1,1,2,6,0,0,3,28,0,1,0.1682,0,4,0
39329,Trần Minh Bảo,692,1,52,6,26338447,14000000,5,1,3,2,1,0,0,2,10,0,1,0.3314,0,1,0
67229,Bùi Hữu Trọng,664,1,53,0,164601075,93000000,1,0,3,3,7,1,36346403,3,79,0,0,0.0853,0,4,0
19320,Phạm Anh Hương,673,0,39,7,17706450,19000000,5,1,0,5,6,1,2427340,1,79,2,0,0.1777,0,1,0
76772,Bùi Kim Hoàng,682,1,31,7,18143179,17000000,5,3,1,2,2,1,17885411,1,64,1,0,0.2224,0,2,1
58805,Phạm Thu Lan,595,0,39,2,35259542,20000000,7,4,0,3,1,0,0,1,13,0,1,0.4129,1,2,0
10789,Phạm Đức Nam,760,1,64,7,28101681,29000000,8,3,2,2,3,0,0,1,17,0,1,0.2676,0,2,0
42600,Phạm Đức Hương,650,0,51,7,18441331,25000000,5,0,1,2,7,1,18625353,1,80,0,0,0.1757,0,1,0
39459,Lê Hoàng Trọng,680,1,28,0,57621563,53000000,7,3,1,3,5,0,0,0,28,0,1,0.2119,0,2,0
62322,Bùi Ngọc Vân,738,0,63,0,358315825,131000000,4,4,1,5,8,0,0,3,45,2,1,0.1324,0,4,0
17049,Vũ Kim Trọng,694,1,42,3,9324279,22000000,8,0,1,5,7,1,41906290,1,96,0,0,0.1459,0,1,0
41643,Nguyễn Anh Duyên,638,0,41,8,3398394,7000000,2,3,2,1,3,0,0,2,14,0,1,0.3991,0,2,1
40583,Trần Đức Thảo,590,0,41,3,13700983,11000000,5,3,1,2,2,0,0,2,14,0,1,0.4348,1,2,1
36777,Vũ Hoàng Tùng,724,1,60,9,236708288,98000000,5,3,2,1,8,0,0,3,33,0,1,0.1374,0,4,0
9799,Vũ Quang Mai,640,0,47,4,23310464,22000000,0,1,1,2,7,0,0,1,32,0,1,0.2938,0,1,1
4966,Phạm Thanh Yến,707,0,60,3,179559777,39000000,6,3,1,3,2,0,0,0,16,0,1,0.2377,0,2,0
74186,Bùi Anh Ánh,588,0,37,6,13939020,17000000,5,1,0,2,3,0,0,1,17,0,1,0.412,1,1,0
10063,Vũ Thanh Châu,623,1,49,6,39994794,14000000,5,3,1,2,4,0,0,2,21,0,1,0.3578,0,2,0
57362,Nguyễn Hữu Dương,800,0,49,9,146955906,161000000,5,1,1,2,3,0,0,3,17,0,1,0.2056,0,4,0
57649,Vũ Thị Quang,602,1,37,8,4776213,4000000,1,2,1,4,2,1,1469338,2,63,2,0,0.3445,0,2,0
42333,Dương Kim Ngọc,686,0,79,7,11047589,14000000,5,0,1,2,5,0,0,2,25,0,1,0.2979,0,1,0
8293,Nguyễn Gia Tùng,666,1,61,9,249754235,113000000,8,4,0,4,4,0,0,3,27,0,1,0.2207,0,4,0
6023,Trần Hoàng Trọng,699,1,80,4,34020458,20000000,1,1,2,2,5,0,0,1,25,0,1,0.2593,0,1,0
46211,Hoàng Hoàng Anh,727,1,64,5,89042221,68000000,5,0,1,4,4,0,0,3,27,0,1,0.1992,0,1,0
48630,Mai Hoàng Tú,772,1,42,4,21085341,40000000,8,2,1,2,3,0,0,0,17,0,1,0.2491,0,2,0
56478,Lê Thu Minh,643,1,67,3,24372173,23000000,5,1,1,2,1,0,0,1,10,0,1,0.3633,0,1,0
20915,Hoàng Gia Phúc,668,1,35,6,19573202,17000000,5,3,0,3,4,0,0,1,24,0,1,0.3155,0,2,0
52620,Mai Minh Yến,604,0,40,0,117982534,69000000,5,4,1,2,2,0,0,3,14,0,1,0.3168,0,2,0
65235,Bùi Ngọc Mai,671,0,45,9,48858774,47000000,0,1,1,2,5,0,0,0,25,0,1,0.2289,0,1,0
49076,Vũ Gia Ánh,687,0,49,1,92290192,30000000,5,3,1,3,2,0,0,1,16,0,1,0.2767,0,2,0
73500,Lê Quang Nhiên,630,1,38,1,29637174,30000000,7,1,2,2,3,0,0,1,17,0,1,0.3349,0,1,0
19464,Mai Văn Duyên,589,0,53,7,23679713,12000000,7,1,0,2,2,0,0,2,14,0,1,0.4272,1,1,0
23207,Bùi Quang Vũ,772,1,50,0,452348182,184000000,5,2,1,4,4,0,0,3,27,0,1,0.1796,0,4,0
20328,Trần Hữu Dương,743,0,76,0,195812183,174000000,5,0,3,5,7,0,0,3,41,0,1,0.1522,0,4,0
3697,Mai Ngọc Ngọc,662,0,46,8,14545693,9000000,5,2,3,4,2,0,0,2,20,0,1,0.366,0,2,0
25708,Hoàng Gia Dũng,654,1,42,3,160456055,31000000,5,2,1,2,1,1,40183690,0,63,2,0,0.2086,0,2,0
69668,Hoàng Hoàng Dương,739,0,26,4,6955611,23000000,8,0,0,3,7,1,27077376,1,87,0,0,0.1414,0,1,0
2549,Dương Xuân Châu,638,1,35,2,4133381,18000000,5,0,1,5,6,1,4049949,1,80,0,0,0.2322,0,1,0
55279,Bùi Đức Mai,640,0,50,8,1984604,6000000,4,3,1,1,2,0,0,2,10,0,1,0.4181,1,2,0
29549,Đặng Kim Bảo,680,1,41,8,64732894,9000000,3,4,0,1,1,0,0,1,7,0,1,0.3425,0,2,0
24868,Vũ Ngọc Thành,656,1,54,2,15300047,13000000,8,0,1,1,1,0,0,2,7,0,1,0.3759,0,1,0
13831,Bùi Minh Minh,745,1,25,5,35204401,51000000,1,0,0,5,4,0,0,0,30,0,1,0.2104,0,1,0
9253,Hoàng Văn Hương,617,0,52,8,11804625,11000000,3,1,2,1,2,0,0,2,10,0,1,0.4096,1,1,0
28176,Đặng Gia Minh,752,1,42,0,120225452,156000000,5,1,1,5,8,0,0,3,45,2,1,0.1456,0,4,0
72511,Vũ Thị Linh,596,0,78,8,13404298,6000000,5,0,1,4,1,0,0,2,16,0,1,0.4515,1,1,1
71182,Dương Kim Hoàng,687,1,65,2,19738110,19000000,5,2,2,2,4,0,0,1,21,0,1,0.2924,0,2,1
24520,Dương Thị Hồng,649,0,45,5,19308905,35000000,5,0,0,1,6,0,0,0,26,0,1,0.2736,0,1,0
33090,Đặng Xuân Mai,635,0,47,2,80551532,14000000,5,3,0,3,1,0,0,1,13,0,1,0.3749,0,2,0
17563,Nguyễn Trần Thành,709,1,52,4,56706584,39000000,5,3,1,4,2,0,0,0,20,0,1,0.2516,0,2,0
50654,Hoàng Thanh Thảo,738,0,27,5,77661630,58000000,3,2,1,3,4,0,0,0,24,0,1,0.2008,0,4,0
43977,Lê Hữu Xuân,649,0,40,3,11307526,11000000,3,2,1,5,1,0,0,2,19,0,1,0.3906,0,2,0
63141,Trần Hoàng Anh,625,1,49,6,22503943,9000000,1,2,1,3,2,0,0,2,16,0,1,0.3978,0,2,1
60352,Bùi Hữu Thành,684,1,56,8,9775117,7000000,1,1,1,2,3,0,0,2,17,0,1,0.3403,0,1,0
74518,Bùi Ngọc Trung,703,1,73,4,71980076,32000000,5,2,1,1,5,0,0,1,22,0,1,0.2252,0,2,0
34817,Lê Trần Chi,724,0,59,8,6672874,15000000,5,0,1,4,3,1,15553405,1,74,0,0,0.2079,0,1,1
39217,Hoàng Xuân Hoàng,759,1,62,0,135545628,106000000,3,1,1,2,8,0,0,3,36,2,1,0.1441,0,4,0
61778,Hoàng Văn Quang,683,1,55,1,80311643,31000000,4,2,1,3,5,0,0,1,28,0,1,0.2429,0,2,0
14935,Lê Văn Lan,775,0,35,0,62096199,77000000,1,1,1,5,5,0,0,3,34,0,1,0.191,0,4,0
28668,Vũ Kim Chi,619,0,32,3,38164873,36000000,5,1,0,3,3,0,0,0,20,0,1,0.3309,0,1,0
2288,Bùi Hoàng Chi,750,0,48,9,79175199,145000000,5,3,1,5,6,0,0,3,38,2,1,0.1756,0,4,0
8464,Bùi Thu Quang,770,1,56,7,6367962,19000000,5,0,3,2,2,1,24070302,1,66,0,0,0.213,0,1,1
66025,Trần Anh Thảo,620,0,36,9,120719276,76000000,5,3,3,2,8,0,0,3,36,2,1,0.2255,0,4,0
45180,Nguyễn Kim Dương,651,0,33,4,23963693,20000000,6,1,1,2,3,0,0,1,17,0,1,0.3365,0,1,0
52339,Đặng Thanh Dũng,712,1,37,9,102338476,91000000,7,3,1,5,6,0,0,3,38,2,1,0.1725,0,4,0
42177,Mai Thanh Dương,624,0,38,6,23624439,9000000,8,1,1,1,2,0,0,2,10,0,1,0.3982,0,1,1
23171,Bùi Hoàng Vi,721,0,42,5,65481003,57000000,4,2,0,3,4,1,41751732,0,71,2,0,0.0979,0,1,0
18549,Vũ Đức Lan,618,0,44,4,24853770,27000000,5,0,1,2,2,0,0,1,14,0,1,0.3676,0,1,0
4299,Vũ Thu Vũ,695,1,62,5,123666547,33000000,5,4,1,3,3,0,0,1,20,0,1,0.2467,0,2,0
30006,Hoàng Minh Thảo,713,0,77,9,253529555,119000000,5,1,1,4,8,0,0,3,42,2,1,0.1366,0,4,0
2952,Phạm Văn Anh,776,1,59,9,319826155,124000000,1,3,0,5,5,0,0,3,34,0,1,0.1713,0,4,0
27692,Phạm Kim Ngọc,617,0,75,3,44900250,13000000,5,2,1,2,3,0,0,2,17,0,1,0.3769,0,2,0
43599,Nguyễn Văn Mai,661,0,41,8,12119282,7000000,5,3,1,1,1,0,0,2,7,0,1,0.3857,0,2,1
33742,Hoàng Thu Hưng,716,1,51,4,51686672,40000000,5,0,2,3,3,0,0,0,20,0,1,0.2382,0,1,0
37630,Phạm Hoàng Khoa,678,1,26,1,32931280,24000000,7,3,0,3,3,0,0,1,20,0,1,0.2977,0,2,1
41877,Trần Đức Dũng,711,1,41,9,152636162,78000000,0,2,1,5,5,0,0,3,34,0,1,0.1802,0,4,0
73510,Trần Thị Châu,594,1,70,8,8914600,5000000,5,3,1,4,1,0,0,2,16,0,1,0.4604,1,2,0
47172,Phạm Minh Lan,632,0,32,8,11782871,10000000,5,1,0,2,4,0,0,2,21,0,1,0.3716,0,1,0
54925,Hoàng Thanh Tú,784,1,30,9,53258852,86000000,5,3,1,3,1,0,0,3,13,0,1,0.2429,0,4,0
77855,Lê Ngọc Linh,727,0,89,2,34129363,13000000,5,2,1,1,1,0,0,2,7,0,1,0.3222,0,2,1
1497,Trần Thị Linh,668,0,57,5,184302369,58000000,5,3,3,1,4,0,0,0,18,0,1,0.2224,0,2,0
19774,Đặng Hoàng Phúc,701,1,31,9,29050330,47000000,4,0,2,2,5,0,0,0,25,0,1,0.2062,0,1,0
65581,Dương Văn Phúc,665,1,39,9,25450468,62000000,5,1,0,4,8,1,5561375,3,83,2,0,0.0943,0,1,0
55257,Hoàng Gia Nam,730,1,35,4,7307989,16000000,0,0,1,3,4,1,40064231,1,79,0,0,0.1923,0,1,0
70180,Trần Xuân Lan,616,0,29,2,18020884,11000000,8,1,1,4,2,0,0,2,20,0,1,0.4055,1,1,0
14963,Nguyễn Minh Xuân,708,0,50,2,3799586,15000000,8,2,1,1,5,0,0,1,22,0,1,0.2947,0,2,0
56105,Đặng Thị Hương,570,0,51,8,20901957,5000000,4,4,0,2,3,0,0,2,17,0,1,0.4492,1,2,0
10526,Trần Minh Hồng,708,0,56,0,39859539,60000000,1,2,1,2,8,0,0,3,36,2,1,0.1589,0,4,0
76510,Hoàng Hữu Ngọc,615,0,41,2,10359990,13000000,8,0,1,3,2,0,0,2,16,0,1,0.4091,1,1,1
62313,Trần Đức Hương,595,0,31,6,11771108,8000000,1,2,1,1,1,0,0,2,7,0,1,0.4501,1,2,1
16331,Hoàng Quang Dũng,735,1,49,9,163661288,120000000,5,0,1,1,6,1,76634354,3,72,0,0,0.0618,0,4,0
49802,Trần Đức Ngọc,682,0,49,4,29988751,22000000,8,2,2,4,2,0,0,1,20,0,1,0.3113,0,2,0
44562,Lê Kim Quang,800,1,90,9,657169450,111000000,5,1,1,5,3,0,0,3,26,0,1,0.1876,0,4,0
28780,Đặng Hoàng Thành,648,1,37,8,2091687,5000000,6,2,0,2,1,0,0,2,10,0,1,0.4239,1,2,0
27789,Lê Văn Tùng,545,1,55,6,7845019,13000000,5,0,1,2,2,0,0,2,14,0,1,0.4825,1,1,1
30500,Mai Ngọc Bảo,701,1,81,5,170634715,52000000,5,1,1,2,3,0,0,0,17,0,1,0.2038,0,1,0
21600,Đặng Hoàng Anh,690,1,36,0,38295268,142000000,5,0,2,4,6,0,0,3,34,0,1,0.1944,0,4,0
1535,Lê Xuân Linh,759,0,40,9,155012916,102000000,1,1,0,5,4,0,0,3,30,0,1,0.1925,0,4,0
39753,Hoàng Gia Phúc,631,1,44,1,10317213,24000000,6,0,1,3,4,0,0,1,24,0,1,0.3462,0,1,1
42118,Nguyễn Thu Nam,724,1,60,9,115808725,49000000,5,2,1,2,2,0,0,0,14,0,1,0.223,0,2,0
30394,Mai Đức Ánh,789,0,51,5,107053657,56000000,7,1,1,1,5,1,88047493,0,77,2,0,0.0795,0,4,0
52730,Lê Đức Duyên,653,0,30,5,22704582,38000000,7,2,0,3,3,0,0,0,20,0,1,0.2992,0,2,0
38298,Bùi Thị Khoa,690,1,43,0,359468707,112000000,5,3,0,4,5,0,0,3,31,0,1,0.1798,0,4,0
46050,Đặng Anh Dũng,714,1,60,1,29256932,29000000,6,0,1,1,6,1,47289393,1,80,0,0,0.1246,0,1,0
20283,Hoàng Xuân Hương,731,0,40,0,57564937,59000000,1,4,1,3,7,0,0,0,35,2,1,0.1669,0,4,0
28593,Bùi Minh Chi,635,0,44,7,38026434,24000000,5,0,1,3,3,1,6403214,1,63,0,0,0.2339,0,1,0
75190,Mai Anh Duyên,675,0,36,8,6438917,7000000,5,2,0,2,2,0,0,2,14,0,1,0.3669,0,2,1
7556,Hoàng Minh Hưng,620,1,54,3,47028774,46000000,5,1,1,1,3,0,0,0,14,0,1,0.3074,0,1,0
10615,Đặng Văn Thành,782,1,33,0,54796263,109000000,6,0,0,5,7,0,0,3,41,0,1,0.1675,0,4,0
57325,Vũ Hoàng Linh,651,0,47,6,18672287,15000000,5,0,0,1,2,1,3868109,1,53,0,0,0.257,0,1,0
71412,Dương Hoàng Ánh,710,0,28,9,128853965,75000000,1,3,0,5,2,0,0,3,22,0,1,0.2197,0,4,0
8367,Bùi Văn Hoàng,639,1,41,1,6952977,16000000,5,0,1,5,1,0,0,1,19,0,1,0.3964,0,1,1
7737,Trần Quang Vân,679,0,20,7,3589069,17000000,1,1,1,2,2,1,19150473,1,65,2,0,0.2449,0,1,0
69216,Phạm Hoàng Hưng,631,1,70,6,62406647,16000000,5,1,3,2,6,0,0,1,28,0,1,0.3155,0,1,0
69197,Hoàng Gia Hồng,677,0,26,9,120968842,78000000,5,2,1,3,4,0,0,3,24,0,1,0.2185,0,4,0
10803,Vũ Văn Vân,621,0,26,6,9152580,12000000,0,0,1,2,4,1,4605151,2,65,0,0,0.2766,0,1,0
55706,Lê Thị Vũ,662,1,55,8,34371781,10000000,6,2,1,2,1,0,0,2,10,0,1,0.3662,0,2,1
57659,Bùi Văn Vũ,751,1,62,4,61305628,23000000,5,3,1,2,6,0,0,1,28,0,1,0.2327,0,2,0
56460,Trần Anh Bảo,736,1,52,5,39485109,44000000,5,0,1,4,5,1,106215864,0,86,0,0,0.1035,0,3,0
24665,Vũ Xuân Huy,616,1,83,6,10876629,17000000,8,0,1,3,3,0,0,1,20,0,1,0.387,0,1,1
30230,Mai Kim Mai,680,0,61,6,14800394,15000000,5,3,1,2,4,1,19233945,1,74,1,0,0.2058,0,2,0
49612,Đặng Thị Thành,703,1,90,2,56376127,17000000,6,2,0,4,2,0,0,1,20,0,1,0.2957,0,2,0
29948,Lê Xuân Nhiên,621,1,68,7,87820080,20000000,5,0,3,2,3,1,12626833,1,64,0,0,0.2458,0,1,0
79297,Phạm Thị Trung,621,1,52,1,36633404,31000000,5,1,0,1,3,0,0,1,14,0,1,0.3394,0,1,0
61901,Vũ Hữu Vi,709,0,29,4,37928239,31000000,7,4,0,1,5,0,0,1,22,0,1,0.235,0,2,0
69524,Mai Minh Duyên,699,0,45,4,66114268,37000000,0,4,1,3,8,0,0,0,39,2,1,0.1798,0,2,0
42914,Bùi Gia Duyên,685,0,41,5,20882277,34000000,0,1,1,2,6,0,0,1,28,0,1,0.2387,0,1,0
39629,Dương Thu Yến,740,0,35,9,24299371,73000000,5,0,1,4,3,1,56858226,3,71,0,0,0.1223,0,1,0
38207,Trần Văn Yến,638,0,43,7,13015051,14000000,7,1,0,2,1,0,0,2,10,0,1,0.3939,0,1,0
29522,Bùi Hữu Hoàng,621,1,63,6,8839388,11000000,5,1,0,2,5,0,0,2,25,0,1,0.3715,0,1,1
60521,Vũ Văn Hoàng,736,1,47,8,2178600,4000000,7,2,1,1,2,0,0,2,10,0,1,0.3609,0,2,1
49604,Dương Ngọc Ngọc,700,0,42,1,3185501,14000000,5,0,1,4,2,0,0,2,20,0,1,0.3364,0,1,0
45634,Nguyễn Quang Lan,669,0,38,6,29882918,9000000,8,3,1,2,4,0,0,2,21,0,1,0.3253,0,2,0
52343,Đặng Thanh Nam,680,1,33,3,40456971,36000000,2,1,0,2,3,0,0,0,17,0,1,0.2692,0,1,0
72882,Mai Trần Trọng,611,1,49,6,9994904,10000000,5,1,0,2,1,0,0,2,10,0,1,0.4321,1,1,0
35871,Mai Đức Dũng,713,1,78,6,10216638,11000000,5,0,1,2,1,0,0,2,10,0,1,0.3408,0,1,1
18962,Mai Kim Phúc,645,1,48,7,35591205,16000000,5,2,1,3,3,0,0,1,20,0,1,0.3457,0,2,0
51836,Hoàng Minh Xuân,598,0,61,1,45215113,27000000,5,1,3,2,2,0,0,1,14,0,1,0.3804,0,1,0
40833,Vũ Thu Dũng,724,1,38,7,47902990,20000000,5,1,1,2,5,0,0,1,25,0,1,0.2542,0,1,0
40231,Nguyễn Thanh Khoa,745,1,67,5,49612046,45000000,8,0,0,4,8,1,16747406,0,86,0,0,0.0612,0,4,0
59092,Trần Trần Vi,636,0,39,8,15293437,11000000,4,1,1,2,2,0,0,2,14,0,1,0.3874,0,1,0
13171,Dương Anh Khoa,604,1,46,7,24530721,14000000,3,4,0,4,5,0,0,2,31,0,1,0.3702,0,2,1
16323,Bùi Thu Hương,647,0,67,4,58553255,29000000,1,1,3,3,4,0,0,1,24,0,1,0.2992,0,1,0
18331,Bùi Anh Nam,664,1,68,4,94681524,38000000,5,2,1,5,8,0,0,0,45,2,1,0.2084,0,4,0
8755,Dương Quang Vi,738,0,41,9,314257441,134000000,8,4,1,4,3,0,0,3,23,0,1,0.1965,0,4,0
43780,Dương Kim Hoàng,628,1,35,6,12783294,9000000,8,2,1,2,3,0,0,2,17,0,1,0.3891,0,2,1
22355,Đặng Minh Mai,618,0,65,2,70659275,19000000,4,0,0,2,3,0,0,1,17,0,1,0.3585,0,1,0
28384,Lê Minh Dương,774,0,40,9,54120416,93000000,7,2,0,4,4,0,0,3,27,0,1,0.2052,0,4,0
57915,Đặng Gia Hương,656,0,47,8,11122727,6000000,8,2,1,2,5,0,0,2,25,0,1,0.3438,0,2,0
76673,Vũ Hoàng Vũ,730,1,31,1,38484631,26000000,5,1,1,4,7,1,12205788,1,83,2,0,0.1148,0,1,0
14656,Vũ Thị Nam,637,1,21,2,36864819,13000000,6,3,3,2,1,0,0,2,10,0,1,0.3843,0,2,0
47706,Vũ Đức Dũng,758,1,48,0,140671204,139000000,5,1,1,2,3,0,0,3,17,0,1,0.2062,0,4,0
402,Nguyễn Minh Khoa,731,1,57,9,75050711,50000000,2,0,1,4,3,0,0,0,23,0,1,0.2137,0,1,0
27930,Vũ Xuân Dương,719,0,33,4,30960190,35000000,5,0,1,4,6,1,35942724,0,85,0,0,0.1119,0,1,0
62461,Đặng Hoàng Minh,621,1,70,6,56264076,17000000,5,3,1,1,2,0,0,1,10,0,1,0.3747,0,2,0
39114,Trần Thanh Hưng,704,1,74,8,10176572,5000000,5,1,0,3,2,0,0,2,16,0,1,0.3403,0,1,1
47353,Trần Văn Bảo,649,1,41,0,60341981,54000000,5,4,1,2,3,0,0,0,17,0,1,0.2674,0,2,0
66481,Bùi Thanh Chi,724,0,62,7,14971274,24000000,1,0,1,2,1,0,0,1,10,0,1,0.3102,0,1,0
45974,Hoàng Trần Ngọc,645,0,32,6,10693061,11000000,5,4,1,4,2,0,0,2,20,0,1,0.3827,0,2,1
26719,Dương Anh Mai,647,0,34,6,2520935,9000000,5,2,1,3,1,0,0,2,13,0,1,0.4147,1,2,0
35889,Mai Văn Khoa,723,1,30,6,33200106,14000000,1,0,0,3,3,0,0,2,20,0,1,0.2956,0,1,1
18480,Lê Quang Hương,654,0,32,8,5900852,4000000,4,2,0,1,2,0,0,2,10,0,1,0.3949,0,2,1
58700,Phạm Minh Quang,753,1,34,5,90605805,55000000,3,1,0,3,7,1,31248273,0,81,2,0,0.0565,0,4,0
36048,Dương Thu Nhiên,717,1,42,7,94277501,32000000,5,4,1,5,6,0,0,1,38,2,1,0.2095,0,4,0
37322,Phạm Văn Bảo,647,1,51,8,2748315,8000000,8,1,3,2,1,0,0,2,10,0,1,0.4156,1,1,0
56016,Mai Hữu Hồng,654,0,70,1,43990764,32000000,5,1,1,4,5,0,0,1,31,0,1,0.2772,0,1,0
27966,Trần Anh Thành,580,1,45,9,43472109,50000000,5,0,1,2,5,0,0,0,25,0,1,0.3153,0,1,0
42824,Vũ Xuân Quang,642,1,44,6,20178467,11000000,5,2,0,2,1,0,0,2,10,0,1,0.3906,0,2,1
71688,Mai Ngọc Ánh,698,0,39,7,20515087,20000000,5,0,1,5,6,1,13205499,1,84,0,0,0.1489,0,1,0
41043,Vũ Đức Châu,714,1,29,3,23426996,34000000,5,3,0,3,8,1,29828875,1,88,1,0,0.0923,0,2,0
63026,Hoàng Anh Vũ,703,1,58,9,75000802,59000000,5,2,1,5,1,0,0,0,19,0,1,0.2387,0,2,0
36478,Mai Thu Phúc,770,1,36,9,62483843,144000000,5,3,1,5,7,0,0,3,41,2,1,0.166,0,4,0
73588,Đặng Đức Linh,800,0,37,9,98430967,98000000,7,3,0,4,8,0,0,3,42,2,1,0.148,0,4,0
25509,Hoàng Quang Xuân,674,0,63,8,12286624,8000000,8,4,2,2,2,0,0,2,14,0,1,0.3581,0,2,0
71867,Hoàng Anh Trọng,672,1,62,7,25586514,22000000,5,2,1,2,4,0,0,1,21,0,1,0.2982,0,2,0
9913,Phạm Hoàng Chi,779,0,42,0,175577686,114000000,4,1,1,5,4,0,0,3,30,0,1,0.191,0,4,0
50657,Mai Thu Dũng,701,1,45,7,13475013,18000000,6,2,0,2,4,0,0,1,21,0,1,0.286,0,2,1
20135,Dương Kim Mai,685,0,38,3,31873203,25000000,0,0,1,3,3,1,7918021,1,63,0,0,0.1841,0,1,0
38116,Trần Xuân Vi,673,0,54,2,9414856,20000000,5,0,1,1,3,1,8971680,1,59,0,0,0.2208,0,1,0
16651,Mai Ngọc Hưng,740,1,58,5,64379638,59000000,8,1,2,5,8,1,25891168,0,89,2,0,0.0481,0,4,0
53028,Mai Đức Tú,700,1,67,6,7142736,9000000,5,1,1,4,1,0,0,2,16,0,1,0.3491,0,1,0
60539,Vũ Ngọc Nam,764,1,54,9,242105216,123000000,3,1,1,4,3,0,0,3,23,0,1,0.1996,0,4,0
15317,Mai Thanh Anh,691,1,62,5,17734536,39000000,5,0,3,2,4,0,0,0,21,0,1,0.2496,0,1,0
66745,Lê Thanh Bảo,740,1,33,0,21655348,62000000,5,0,1,4,1,0,0,3,16,0,1,0.2537,0,1,0
79184,Dương Hoàng Mai,707,0,56,1,34778303,33000000,0,3,1,4,7,0,0,1,38,2,1,0.207,0,2,0
22221,Phạm Hoàng Ánh,684,0,41,7,7714439,14000000,5,0,0,3,1,0,0,2,13,0,1,0.3542,0,1,0
